COUNTY    , Prct Seq, PRECINCT            , Office Seq, OfficeID, District, Candidate Group, OFFICENAME                                 , ELECTDATE         , ELECTTYPE       , COL1, BNAME1                        , TALLY1, COL2, BNAME2                          , TALLY2, COL3, BNAME3                     , TALLY3, COL4, BNAME4                               , TALLY4, COL5, BNAME5                    , TALLY5, COL6, BNAME6                     , TALLY6, COL7, BNAME7                   , TALLY7, COL8, BNAME8           , TALLY8, COL9, BNAME9                , TALLY9, COL10, BNAME10, TALLY10
SHELBY    ,     0011, Memphis 20-1        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,   1910,    2, Dewey Clark - (I)               ,     92,    3, Jake Ford - (I)            ,     33,    4, "Mary ""Taylor Shelby"" Wright - (I)",     59,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0011, Memphis 20-1        ,          4, TS      ,       30,               1, Tennessee Senate District                  , "November 4, 2008", General Election,    1, Beverly Robison Marrero - (D) ,   1509,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0011, Memphis 20-1        ,          5, TH      ,       89,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Jeanne D. Richardson - (D)    ,   1617,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0012, Memphis 20-3        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    527,    2, John McCain - (R)               ,     68,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      0,    5, Charles Jay - (I)         ,      1,    6, Cynthia McKinney - (I)     ,      0,    7, Brian Moore - (I)        ,      1,    8, Ralph Nader - (I),      1,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0012, Memphis 20-3        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    339,    2, Lamar Alexander - (R)           ,    158,    3, Edward L. Buck - (I)       ,     10,    4, Christopher G. Fenner - (I)          ,      5,    5, David Gatchell - (I)      ,      1,    6, Ed Lawhorn - (I)           ,      2,    7, Daniel Towers Lewis - (I),      6,    8, Chris Lugo - (I) ,      5,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0012, Memphis 20-3        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    493,    2, Dewey Clark - (I)               ,     12,    3, Jake Ford - (I)            ,     27,    4, "Mary ""Taylor Shelby"" Wright - (I)",     10,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0012, Memphis 20-3        ,          5, TH      ,       89,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Jeanne D. Richardson - (D)    ,    386,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0012, Memphis 20-3        ,          5, TH      ,       90,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, "John J. Deberry, Jr. - (D)"  ,      0,     ,                                 ,      0,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0013, Memphis 21-1        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,   1014,    2, John McCain - (R)               ,     43,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      4,    5, Charles Jay - (I)         ,      0,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      0,    8, Ralph Nader - (I),      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0013, Memphis 21-1        ,          2, USS     ,         ,               1, United States Senate                       , "November 4, 2008", General Election,    1, Robert D. Tuke - (D)          ,    641,    2, Lamar Alexander - (R)           ,    223,    3, Edward L. Buck - (I)       ,     10,    4, Christopher G. Fenner - (I)          ,      7,    5, David Gatchell - (I)      ,      8,    6, Ed Lawhorn - (I)           ,      4,    7, Daniel Towers Lewis - (I),      1,    8, Chris Lugo - (I) ,      7,    9, Write-In - Casey Gouge,      0,      ,        ,       0
SHELBY    ,     0013, Memphis 21-1        ,          3, USH     ,        9,               1, U.S. House of Representatives District     , "November 4, 2008", General Election,    1, Steve Cohen - (D)             ,    851,    2, Dewey Clark - (I)               ,     15,    3, Jake Ford - (I)            ,     70,    4, "Mary ""Taylor Shelby"" Wright - (I)",     12,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0013, Memphis 21-1        ,          5, TH      ,       88,               1, Tennessee House of Representatives District, "November 4, 2008", General Election,    1, Larry J. Miller - (D)         ,    777,    2, David W. Vinciarelli - (I)      ,     61,     ,                            ,      0,     ,                                      ,      0,     ,                           ,      0,     ,                            ,      0,     ,                          ,      0,     ,                  ,      0,     ,                       ,      0,      ,        ,       0
SHELBY    ,     0014, Memphis 21-2        ,          1, PRES    ,         ,               1, United States President                    , "November 4, 2008", General Election,    1, Barack Obama - (D)            ,    850,    2, John McCain - (R)               ,     10,    3, Chuck Baldwin - (I)        ,      1,    4, Bob Barr - (I)                       ,      0,    5, Charles Jay - (I)         ,      1,    6, Cynthia McKinney - (I)     ,      1,    7, Brian Moore - (I)        ,      2,    8, Ralph Nader - (I),      0,     ,                       ,      0,      ,        ,       0
